333,180109672,20160318000210,1268941435,374912305,180109672,20160318000050,1268941285,374947315
334,180109680,20160318000159,1270212921,375033976,180109680,20160318000834,1270183566,374849058
335,180109755,20160318000010,1270615280,375380701,180109755,20160318001804,1269684119,375572946
336,180109796,20160318000040,1270157268,375742463,180109796,20160318000714,1269995885,375837431
337,180109838,20160318000050,1271506165,375038615,180109838,20160318001540,1271290865,375511715
338,180109859,20160318000120,1270081085,375642405,180109859,20160318000030,1270099485,375646885
339,180109935,20160318000120,1270229835,375174215,180109935,20160318000830,1270279855,375055485
340,180109940,20160318000250,1270948555,376067965,180109940,20160318001650,1271163705,376653155
341,180109947,20160318000140,1270077735,375654205,180109947,20160318001720,1270584315,375031285
342,180110036,20160318000227,1270288715,374938635,180110036,20160318001327,1269862235,374938865
343,180110089,20160318000113,1270973728,375058528,180110089,20160318001342,1270550163,375063723
344,180110097,20160318000102,1268936505,375380705,180110097,20160318001003,1268699405,375332905
345,180110098,20160318000210,1269618815,374779615,180110098,20160318001440,1268983165,374746265
346,180110126,20160318000213,1269732298,375552755,180110126,20160318001755,1270871603,375065020
347,180110128,20160317235946,1268778130,375046589,180110128,20160318000430,1268948018,374914848
348,180110155,20160318000010,1270103285,375716935,180110155,20160318001840,1269342645,375891745
349,180110189,20160318000150,1270893905,375956105,180110189,20160318000030,1270889085,375963335
350,180110201,20160318000043,1268892108,375762238,180110201,20160318001332,1269247326,375897921
351,180110208,20160317235950,1269282815,374986985,180110208,20160318000540,1269259355,375227405
352,180110231,20160318000150,1270626235,376569385,180110231,20160318001340,1270430605,376340055
